Orig_Inv_Ttl_Prod_Value,DateTransactionJulian,DateInvoiceJulian,Total_Credit,Orig_Inv_Total_Due,Reference1,NameAlpha,State,City,ZipCodePostal,Country,City99,Return_By_State,Return_By_Zip,Return_Country,Error_Desc
12078.92,2019-02-26,2019-02-25,10871.028,12078.92,HTX100200470002,H D SMITH FLOWER MOUNT-TX,TX,FLOWER MOUND,75028,USA,Flower Mound,TX,75028,USA,
2445.48,2019-02-26,2019-02-25,2200.932,2445.48,HTX100200470010,H D SMITH FLOWER MOUNT-TX,TX,FLOWER MOUND,75028,USA,Flower Mound,TX,75028,USA,
14765.86,2019-02-26,2019-02-25,13289.274,14765.86,HFL100200610003,H D SMITH POMPANO BEACH-FL,FL,POMPANO BEACH,33069,USA,Pompano Beach,FL,33069,USA,
17.8,2019-02-26,2019-02-25,16.02,17.8,WMT100209820018,MCKESSON CORPORATION,TX,Conroe,77303,USA,Bentonville,AR,727168611,USA,
60.95,2019-02-26,2019-02-25,54.855,60.95,WMT100209820215,MCKESSON CORPORATION,TX,Conroe,77303,USA,Bentonville,AR,727168611,USA,
96841.12,2019-03-21,2019-03-20,87157.008,96841.12,WAG73898,AMERISOURCEBERGEN DRUG CORP.,PA,BETHLEHEM,18017,USA,WINDSOR,WI,535989650,USA,
59577.36,2017-04-29,2017-04-28,53619.624,59577.36,WAG49456,AMERISOURCEBERGEN DRUG CORP.,PA,BETHLEHEM,18017,USA,WINDSOR,WI,535989650,RW0,
1476.54,2017-06-23,2017-06-22,1328.886,1476.54,MPD1702100241,MCKESSON CORPORATION,TX,Conroe,77303,USA,BLUFFTON,IN,467149772,PP0,
47.92,2017-04-21,2017-04-20,43.128,47.92,GPS100174250027,H D SMITH FLOWER MOUNT-TX,TX,FLOWER MOUND,75028,USA,DALLAS,TX,75235,FP2,
1196.62,2017-04-22,2017-04-21,1076.958,1196.62,WGC100140200042,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,DEERFIELD,IL,60015,RW0,
1153.91,2017-04-22,2017-04-21,1038.519,1153.91,WGC100140200224,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,DEERFIELD,IL,60015,RW0,
27.5,2017-04-22,2017-04-21,24.75,27.5,WGC100140200294,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,DEERFIELD,IL,60015,RW0,
117.64,2019-03-01,2019-02-28,105.876,117.64,CSA100197250038,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,ORLANDO,FL,32822,USA,
769.44,2019-03-01,2019-02-28,692.4960000000001,769.44,ESH100200940050,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,St Louis,MO,63134,USA,
3135.86,2019-03-01,2019-02-28,2822.2740000000003,3135.86,SDC100209460055,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,USA,
135.99,2019-03-01,2019-02-28,122.391,135.99,ARR100186320002,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,SHAKOPEE,MN,55379,USA,
1445.92,2019-03-01,2019-02-28,1301.328,1445.92,ESH100201050001,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,St Louis,MO,63134,USA,
530.51,2019-03-01,2019-02-28,477.459,530.51,ESN100200720038,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,BURLINGTON,NJ,08016,USA,
308.98,2019-03-01,2019-02-28,278.082,308.98,ESH100201050051,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,St Louis,MO,63134,USA,
547.19,2019-03-01,2019-02-28,492.47100000000006,547.19,ESI100201270045,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,Tempe,AZ,852841112,USA,
496.66,2019-03-01,2019-02-28,446.994,496.66,ESO100210270026,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,COLUMBUS,OH,43228,USA,
18.05,2019-03-01,2019-02-28,16.245,18.05,SRT100206150008,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,USA,
2135.06,2019-03-01,2019-02-28,1921.554,2135.06,SDC100206220003,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,USA,
4543.12,2019-03-01,2019-02-28,4088.808,4543.12,SDC100206220038,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,USA,
2.38,2019-03-01,2019-02-28,2.142,2.38,SGA100206290002,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,USA,
7.31,2019-03-01,2019-02-28,6.579,7.31,SGA100206290015,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,USA,
100.88,2019-03-14,2019-03-13,90.792,100.88,PAR06-216769-101905,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,SHAKOPEE,MN,55379,USA,
426.37,2019-03-03,2019-03-02,383.733,426.37,WPS100182150104,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,PIttsburgh,PA,15275,USA,
138.75,2017-04-25,2017-04-24,124.875,138.75,HTX100150140011,H D SMITH FLOWER MOUNT-TX,TX,FLOWER MOUND,75028,USA,Flower Mound,TX,75028,RH0,
6198.94,2019-03-18,2019-03-16,5579.046,6198.94,RCXEK1250300211,CARDINAL HEALTH,TN,KNOXVILLE,37931,USA,VONORE,TN,37885,USA,
1579.34,2017-04-25,2017-04-24,1421.406,1579.34,HNH100142090071,H D SMITH STRATHAM-NH,NH,STRATHAM,03885,USA,STRATHAM,NH,03885,RH0,
5763.79,2017-04-25,2017-04-24,5187.411,5763.79,HFL100151040031,H D SMITH POMPANO BEACH-FL,FL,POMPANO BEACH,33069,USA,Pompano Beach,FL,33069,RH0,
559.24,2017-04-25,2017-04-24,503.316,559.24,HFL100151040189,H D SMITH POMPANO BEACH-FL,FL,POMPANO BEACH,33069,USA,Pompano Beach,FL,33069,RH0,
14278.32,2017-04-26,2017-04-25,12850.488,14278.32,HNJ100142560017,H D SMITH KEARNY-NJ,NJ,KEARNY,070324407,USA,Kearny,NJ,07032,RH0,
1597.9,2017-04-26,2017-04-25,1438.11,1597.9,HCA100134360034,H D SMITH CARSON-CA,CA,CARSON,90746,USA,CARSON,CA,90746,RH0,
197.61,2019-03-05,2019-03-04,177.84900000000002,197.61,GPS100211000001,MCKESSON CORPORATION,TX,Conroe,77303,USA,Appleton,WI,54911,USA,
61.6,2017-04-26,2017-04-25,55.44,61.6,SAM100171820007,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,BENTONVILLE,AR,72712,BS9,
238.15,2017-04-26,2017-04-25,214.335,238.15,SAM100171820039,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,BENTONVILLE,AR,72712,BS9,
121.21,2017-04-26,2017-04-25,109.089,121.21,SAM100171820176,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,BENTONVILLE,AR,72712,BS9,
559.24,2017-04-26,2017-04-25,503.316,559.24,HKY100141610107,H D SMITH LOUISVILLE-KY,KY,LOUISVILLE,40228,USA,LOUISVILLE,KY,40228,RH0,
3238.02,2017-04-26,2017-04-25,2914.218,3238.02,HKY100141610134,H D SMITH LOUISVILLE-KY,KY,LOUISVILLE,40228,USA,LOUISVILLE,KY,40228,RH0,
36.86,2019-03-05,2019-03-04,33.174,36.86,SAM100205900268,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,Bentonville,AR,72716,USA,
1723.31,2017-04-26,2017-04-25,1550.9789999999998,1723.31,HIL100134830042,H D SMITH SPRINGFIELD-IL,IL,SPRINGFIELD,62703,USA,SPRINGFIELD,IL,62703,RH0,
99095.75,2017-05-05,2017-05-04,89186.175,99095.75,WAG49463,AMERISOURCEBERGEN DRUG CORP.,PA,BETHLEHEM,18017,USA,WINDSOR,WI,535989650,RW0,
53.0,2017-04-26,2017-04-25,47.7,53.0,GPS100174290031,PBA Health,MO,Riverside,64150,USA,HOUSTON,TX,77099,RP0,
138.72,2017-05-02,2017-05-01,124.848,138.72,MK031517A,AMERISOURCEBERGEN DRUG CORP,NC,MORRISVILLE,27560,USA,WHISPERING PINES,NC,28327,FT1,
57.4,2017-04-26,2017-04-25,51.66,57.4,HFL100151290041,H D SMITH POMPANO BEACH-FL,FL,POMPANO BEACH,33069,USA,Pompano Beach,FL,33069,RH0,
1426.5,2017-04-26,2017-04-25,1283.85,1426.5,HIL100135090107,H D SMITH SPRINGFIELD-IL,IL,SPRINGFIELD,62703,USA,SPRINGFIELD,IL,62703,RH0,
2585.05,2017-04-26,2017-04-25,2326.545,2585.05,WMT100170700051,MCKESSON CORPORATION,TX,Conroe,77303,USA,Bentonville,AR,727168611,RW0,
2373.83,2017-04-26,2017-04-25,2136.447,2373.83,WMT100170700161,MCKESSON CORPORATION,TX,Conroe,77303,USA,Bentonville,AR,727168611,RW0,
74259.45,2019-03-22,2019-03-21,66833.505,74259.45,WAG74480,AMERISOURCEBERGEN DRUG CORP.,PA,BETHLEHEM,18017,USA,WINDSOR,WI,535989650,USA,
0.0,2017-05-02,2017-05-01,0.0,0.0,DD033017,ROCHESTER DRUG CO-OPERATIVE INC,NY,ROCHESTER,14624,USA,MORRISVILLE,NY,13408,FC5,
3486.11,2017-05-09,2017-05-08,3137.4990000000003,3486.11,WAG49629,AMERISOURCEBERGEN DRUG CORP.,PA,BETHLEHEM,18017,USA,WINDSOR,WI,535989650,RW0,
245.26,2019-03-07,2019-03-06,220.734,245.26,MRR100206430001,MCKESSON CORPORATION,TX,Conroe,77303,USA,Conroe,TX,77303,USA,
52566.86,2019-03-07,2019-03-06,47310.174,52566.86,MRR100206430015,MCKESSON CORPORATION,TX,Conroe,77303,USA,Conroe,TX,77303,USA,
203.03,2019-03-07,2019-03-06,182.727,203.03,MIR100207130007,MCKESSON CORPORATION,TX,Conroe,77303,USA,Conroe,TX,77303,USA,
69.91,2019-03-07,2019-03-06,62.919,69.91,MIR100207130021,MCKESSON CORPORATION,TX,Conroe,77303,USA,Conroe,TX,77303,USA,
77.7,2019-03-26,2019-03-25,69.93,77.7,PMR02-217079-101905,MCKESSON CORPORATION,TX,Conroe,77303,USA,CONROE,TX,773035702,USA,
515.22,2019-03-09,2019-03-08,463.698,515.22,ARR100207410278,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,SHAKOPEE,MN,55379,USA,
0.0,2017-05-23,2017-05-22,0.0,0.0,DD041317,MCKESSON CORPORATION,NY,WEST SENECA,14224,USA,BUFFALO,NY,142121317,AP2,
25465.36,2019-03-26,2019-03-25,22918.824,25465.36,PMR02-217079-132297,MCKESSON CORPORATION,TX,Conroe,77303,USA,CONROE,TX,773035702,USA,
110.54,2017-04-29,2017-04-28,99.486,110.54,ESI100161780184,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,Tempe,AZ,852841112,BE8,
660.94,2017-04-29,2017-04-28,594.846,660.94,VDC100168170082,SMITH DRUG COMPANY,GA,VALDOSTA,316011206,USA,Valdosta,GA,316011206,RS0,
2295.12,2017-04-29,2017-04-28,2065.608,2295.12,SDC100167930176,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,PS0,
83.92,2017-04-29,2017-04-28,75.528,83.92,ESH100161540138,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,St Louis,MO,63134,BE6,
14.05,2017-04-29,2017-04-28,12.645,14.05,WGC100140210197,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,DEERFIELD,IL,60015,RE0,
1077.96,2017-04-29,2017-04-28,970.164,1077.96,WGC100140210227,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,DEERFIELD,IL,60015,RW0,
766.54,2017-04-29,2017-04-28,689.886,766.54,WGC100140210287,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,DEERFIELD,IL,60015,RW0,
93492.22,2019-04-02,2019-04-01,84142.998,93492.22,WAG74641,AMERISOURCEBERGEN DRUG CORP.,PA,BETHLEHEM,18017,USA,WINDSOR,WI,535989650,USA,
592.83,2019-03-14,2019-03-13,533.547,592.83,WIS100210140059,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,Fenton,MO,63026,USA,
4.62,2017-05-01,2017-04-29,4.158,4.62,ESI100161900029,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,Tempe,AZ,852841112,BE8,
18.23,2017-05-01,2017-04-29,16.407,18.23,ESN100162900050,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,BURLINGTON,NJ,08016,FE4,
135.87,2017-05-01,2017-04-29,122.283,135.87,ESH100161660027,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,St Louis,MO,63134,RE0,
27.5,2019-03-14,2019-03-13,24.75,27.5,GPS100211070016,H D SMITH LOUISVILLE-KY,KY,LOUISVILLE,40228,USA,COLUMBUS,OH,43223,USA,
190.29,2019-03-14,2019-03-13,171.261,190.29,GPS100211070023,H D SMITH LOUISVILLE-KY,KY,LOUISVILLE,40228,USA,COLUMBUS,OH,43223,USA,
0.33,2017-05-01,2017-04-29,0.297,0.33,SGA100168860028,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,PS0,
0.37,2017-05-01,2017-04-29,0.333,0.37,SGA100168860003,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,PS0,
692.38,2017-05-01,2017-04-29,623.142,692.38,WGC100141240016,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,DEERFIELD,IL,60015,RW0,
496.96,2017-05-01,2017-04-29,447.264,496.96,WGC100141240049,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,DEERFIELD,IL,60015,RW0,
79.07,2019-03-16,2019-03-15,71.163,79.07,VRT100208870010,SMITH DRUG COMPANY,GA,VALDOSTA,316011206,USA,Valdosta,GA,316011206,USA,
644.88,2019-03-16,2019-03-15,580.392,644.88,WPS100182160111,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,PIttsburgh,PA,15275,USA,
829.23,2019-03-16,2019-03-15,746.307,829.23,SNC100209230319,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,USA,
637.1,2019-03-16,2019-03-15,573.39,637.1,SRT100208510005,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,USA,
7.83,2019-03-16,2019-03-15,7.047,7.83,VGA100208990012,SMITH DRUG COMPANY,GA,VALDOSTA,316011206,USA,Valdosta,GA,316011206,USA,
462.49,2019-03-19,2019-03-18,416.241,462.49,SAM100205910358,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,Bentonville,AR,72716,USA,
146.75,2017-05-02,2017-05-01,132.075,146.75,GPS100174320046,McKesson General Medical Corp,CA,Chino,91708,USA,Cincinnati,OH,452401642,PM0,
2152.39,2017-05-02,2017-05-01,1937.151,2152.39,SAM100169660039,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,BENTONVILLE,AR,72712,BS9,
92.4,2017-05-02,2017-05-01,83.16000000000001,92.4,SAM100169660320,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,BENTONVILLE,AR,72712,BS9,
37.03,2017-05-02,2017-05-01,33.327,37.03,SAM100169660568,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,BENTONVILLE,AR,72712,BS9,
3884.94,2017-05-03,2017-05-02,3496.446,3884.94,WMT100169300529,MCKESSON CORPORATION,TX,Conroe,77303,USA,Bentonville,AR,727168611,RW0,
381.47,2017-05-03,2017-05-02,343.32300000000004,381.47,WMT100169300735,MCKESSON CORPORATION,TX,Conroe,77303,USA,Bentonville,AR,727168611,RW0,
47.99,2017-05-03,2017-05-02,43.191,47.99,WMT100169301075,MCKESSON CORPORATION,TX,Conroe,77303,USA,Bentonville,AR,727168611,RW0,
0.0,2019-04-13,2019-04-12,0.0,0.0,NDM74406305612616,Cardinal Health 110 (dba Kinray),NY,WHITESTONE,11357,USA,BROOKLYN,NY,112192602,USA,
0.0,2017-05-23,2017-05-22,0.0,0.0,DD041017,ROCHESTER DRUG CO-OPERATIVE INC,NY,ROCHESTER,14624,USA,DUNDEE,NY,148371028,BW8,
4711.18,2019-03-23,2019-03-22,4240.062,4711.18,HNJ100200150005,H D SMITH KEARNY-NJ,NJ,KEARNY,070324407,USA,Kearny,NJ,07032,USA,
16411.65,2019-03-23,2019-03-22,14770.485,16411.65,HNH100199780006,H D SMITH STRATHAM-NH,NH,STRATHAM,03885,USA,STRATHAM,NH,03885,USA,
1040.0,2017-05-25,2017-05-24,936.0,1040.0,DD041917,ROCHESTER DRUG CO-OPERATIVE INC,NY,ROCHESTER,14624,USA,CORNING,NY,148302527,FM1,
12775.88,2019-03-23,2019-03-22,11498.292,12775.88,HCA100198900025,H D SMITH CARSON-CA,CA,CARSON,90746,USA,CARSON,CA,90746,USA,
4768.98,2019-03-23,2019-03-22,4292.082,4768.98,HTX100200370144,H D SMITH FLOWER MOUNT-TX,TX,FLOWER MOUND,75028,USA,Flower Mound,TX,75028,USA,
250.11,2019-03-23,2019-03-22,225.099,250.11,HIL100199310043,H D SMITH SPRINGFIELD-IL,IL,SPRINGFIELD,62703,USA,SPRINGFIELD,IL,62703,USA,
16520.73,2019-03-23,2019-03-22,14868.657,16520.73,HIL100199310135,H D SMITH SPRINGFIELD-IL,IL,SPRINGFIELD,62703,USA,SPRINGFIELD,IL,62703,USA,
981.04,2019-03-26,2019-03-25,882.9359999999998,981.04,HCA100199020003,H D SMITH CARSON-CA,CA,CARSON,90746,USA,CARSON,CA,90746,USA,
111.2,2019-03-26,2019-03-25,100.08,111.2,HCA100199020015,H D SMITH CARSON-CA,CA,CARSON,90746,USA,CARSON,CA,90746,USA,
6299.92,2019-03-26,2019-03-25,5669.928,6299.92,HKY100199660002,H D SMITH LOUISVILLE-KY,KY,LOUISVILLE,40228,USA,LOUISVILLE,KY,40228,USA,
5844.36,2019-03-26,2019-03-25,5259.924,5844.36,HNH100199900001,H D SMITH STRATHAM-NH,NH,STRATHAM,03885,USA,STRATHAM,NH,03885,USA,
3383.7,2019-03-26,2019-03-25,3045.33,3383.7,HNJ100200260002,H D SMITH KEARNY-NJ,NJ,KEARNY,070324407,USA,Kearny,NJ,07032,USA,
80538.6,2019-03-26,2019-03-25,72484.74,80538.6,HNJ100200260005,H D SMITH KEARNY-NJ,NJ,KEARNY,070324407,USA,Kearny,NJ,07032,USA,
115.21,2019-03-26,2019-03-25,103.689,115.21,HFL100200620004,H D SMITH POMPANO BEACH-FL,FL,POMPANO BEACH,33069,USA,Pompano Beach,FL,33069,USA,
800.26,2019-03-26,2019-03-25,720.2339999999999,800.26,HNH100199900041,H D SMITH STRATHAM-NH,NH,STRATHAM,03885,USA,STRATHAM,NH,03885,USA,
6379.39,2019-03-26,2019-03-25,5741.451,6379.39,HFL100200620041,H D SMITH POMPANO BEACH-FL,FL,POMPANO BEACH,33069,USA,Pompano Beach,FL,33069,USA,
5.47,2019-03-26,2019-03-25,4.923,5.47,WMT100209830032,MCKESSON CORPORATION,TX,Conroe,77303,USA,Bentonville,AR,727168611,USA,
11688.72,2019-03-26,2019-03-25,10519.848,11688.72,HTX100210450003,H D SMITH FLOWER MOUNT-TX,TX,FLOWER MOUND,75028,USA,Flower Mound,TX,75028,USA,
12.0,2019-03-26,2019-03-25,10.8,12.0,SAM100210020035,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,Bentonville,AR,72716,USA,
810.87,2017-05-06,2017-05-05,729.783,810.87,TGT100148280032,MCKESSON CORPORATION,TX,Conroe,77303,USA,Minneapolis,MN,55403,FT3,
1125.47,2017-05-06,2017-05-05,1012.923,1125.47,WGC100140220044,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,DEERFIELD,IL,60015,RW0,
1507.78,2017-05-06,2017-05-05,1357.002,1507.78,WGC100140220143,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,DEERFIELD,IL,60015,RW0,
0.0,2019-04-26,2019-04-25,0.0,0.0,PARK0319,CARDINAL HEALTH,CA,ELK GROVE,95758,USA,SACRAMENTO,CA,958221126,USA,
62002.92,2019-05-10,2019-05-09,55802.628,62002.92,WAG75367,AMERISOURCEBERGEN DRUG CORP.,PA,BETHLEHEM,18017,USA,WINDSOR,WI,535989650,USA,
0.0,2019-03-29,2019-03-28,0.0,0.0,030102250,AMERISOURCEBERGEN DRUG CORPORATION,WA,DES MOINES,98198,USA,DES MOINES,WA,98198,USA,
747104.02,2017-06-27,2017-06-26,672393.618,747104.02,RAD0180611,MCKESSON CORPORATION,TX,Conroe,77303,USA,CAMP HILL,PA,170112400,RR0,
5.6,2019-03-30,2019-03-29,5.04,5.6,CFB100198300011,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,Byfield,MA,019221221,USA,
51.15,2019-03-30,2019-03-29,46.035,51.15,SDC100209470009,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,USA,
2.86,2019-03-30,2019-03-29,2.574,2.86,WPS100182170073,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,PIttsburgh,PA,15275,USA,
1182.88,2019-03-30,2019-03-29,1064.592,1182.88,SDC100209470059,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,USA,
5635.34,2019-03-30,2019-03-29,5071.8060000000005,5635.34,VDC100209710003,SMITH DRUG COMPANY,GA,VALDOSTA,316011206,USA,Valdosta,GA,316011206,USA,
51.15,2019-03-30,2019-03-29,46.035,51.15,VDC100209710025,SMITH DRUG COMPANY,GA,VALDOSTA,316011206,USA,Valdosta,GA,316011206,USA,
3675.98,2019-03-30,2019-03-29,3308.382,3675.98,ESH100201060003,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,St Louis,MO,63134,USA,
9.28,2019-03-30,2019-03-29,8.352,9.28,ESH100201060007,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,St Louis,MO,63134,USA,
3965.43,2019-03-30,2019-03-29,3568.887,3965.43,ESI100201280001,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,Tempe,AZ,852841112,USA,
97.91,2019-03-30,2019-03-29,88.119,97.91,VGA100206800004,SMITH DRUG COMPANY,GA,VALDOSTA,316011206,USA,Valdosta,GA,316011206,USA,
12.15,2019-03-30,2019-03-29,10.935,12.15,VDC100206740027,SMITH DRUG COMPANY,GA,VALDOSTA,316011206,USA,Valdosta,GA,316011206,USA,
86.06,2019-03-30,2019-03-29,77.454,86.06,SNC100206890006,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,USA,
136.5,2019-03-30,2019-03-29,122.85,136.5,SNC100206890026,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,USA,
148.95,2019-03-30,2019-03-29,134.05499999999998,148.95,BRT100207040009,SMITH DRUG COMPANY,VT,Milton,054683236,USA,MILTON,VT,05468,USA,
1347.5,2019-03-30,2019-03-29,1212.75,1347.5,BDC100207100002,SMITH DRUG COMPANY,VT,Milton,054683236,USA,MILTON,VT,05468,USA,
101.64,2019-03-30,2019-03-29,91.476,101.64,ESH100200950005,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,St Louis,MO,63134,USA,
897.5,2019-03-30,2019-03-29,807.75,897.5,WGC100204690126,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,DEERFIELD,IL,60015,USA,
70964.83,2019-05-11,2019-05-10,63868.347,70964.83,WAG75521,AMERISOURCEBERGEN DRUG CORP.,PA,BETHLEHEM,18017,USA,WINDSOR,WI,535989650,USA,
408.9,2017-05-12,2017-05-11,368.01,408.9,AIT0317070137,AMERISOURCEBERGEN DRUG CORP.,PA,BETHLEHEM,18017,USA,MARTINS FERRY,OH,439351967,BJ6,
0.0,2019-05-01,2019-04-30,0.0,0.0,DD2549,AMERISOURCEBERGEN DRUG CORP.,PA,BETHLEHEM,18017,USA,BRONX,NY,104562605,USA,
90.78,2019-04-02,2019-04-01,81.702,90.78,SAM100205920420,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,Bentonville,AR,72716,USA,
2509.27,2019-04-02,2019-04-01,2258.343,2509.27,WMT100203540133,MCKESSON CORPORATION,TX,Conroe,77303,USA,Bentonville,AR,727168611,USA,
21000.11,2019-04-04,2019-04-03,18900.099,21000.11,MRR100206440023,MCKESSON CORPORATION,TX,Conroe,77303,USA,Conroe,TX,77303,USA,
450.59,2019-04-04,2019-04-03,405.531,450.59,MIR100207140050,MCKESSON CORPORATION,TX,Conroe,77303,USA,Conroe,TX,77303,USA,
137.58,2017-05-11,2017-05-10,123.822,137.58,MRR100166070032,MCKESSON CORPORATION,TX,Conroe,77303,USA,Conroe,TX,77303,RM0,
83.36,2019-04-06,2019-04-05,75.024,83.36,ARR100207420010,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,SHAKOPEE,MN,55379,USA,
790.54,2019-04-06,2019-04-05,711.486,790.54,ARR100207420068,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,SHAKOPEE,MN,55379,USA,
565.97,2019-04-06,2019-04-05,509.3730000000001,565.97,WGC100204700185,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,DEERFIELD,IL,60015,USA,
135.16,2019-04-06,2019-04-05,121.644,135.16,WGC100204700394,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,DEERFIELD,IL,60015,USA,
4647.52,2017-06-17,2017-06-16,4182.768,4647.52,SCI1702000154,MCKESSON CORPORATION,TX,Conroe,77303,USA,SAINT LOUIS,MO,631463561,AM1,
0.0,2017-05-18,2017-05-17,0.0,0.0,PARKSIDE317,CARDINAL HEALTH,CA,ELK GROVE,95758,USA,SACRAMENTO,CA,958221126,FP1,
16.24,2017-05-13,2017-05-12,14.615999999999998,16.24,AIR100165680278,AMERISOURCEBERGEN DRUG CORPORATION,MN,SHAKOPEE,55379,USA,Eden Prairie,MN,553443417,RE0,
16.18,2017-05-13,2017-05-12,14.562,16.18,SGA100167340032,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,PS0,
114.36,2017-05-13,2017-05-12,102.924,114.36,SRT100167100068,SMITH DRUG COMPANY,SC,SPARTANBURG,29301,USA,Spartanburg,SC,293011134,PS0,
313.73,2017-05-13,2017-05-12,282.357,313.73,VGA100167580167,SMITH DRUG COMPANY,GA,VALDOSTA,316011206,USA,Valdosta,GA,316011206,RS0,
47.74,2017-05-13,2017-05-12,42.966,47.74,VGA100167580394,SMITH DRUG COMPANY,GA,VALDOSTA,316011206,USA,Valdosta,GA,316011206,RS0,
